"","band2","band3","band4","NDVI","VCF","class"
"28691",0.0339,0.0275,0.2731,0.8170326,77,"2"
"28692",0.0406,0.0293,0.2689,0.8034876,73,"2"
"28693",0.0384,0.0333,0.2731,0.7826371,70,"2"
"28694",0.0384,0.0275,0.2858,0.8244494,72,"2"
"28695",0.0362,0.0275,0.2646,0.8117083,76,"2"
"28696",0.0362,0.0275,0.2477,0.8001453,79,"2"
"28697",0.0339,0.0255,0.2392,0.8073291,80,"2"
"28698",0.0339,0.0255,0.2561,0.818892,78,"2"
"28699",0.0339,0.0235,0.2689,0.8392613,74,"2"
"28700",0.0339,0.0255,0.2731,0.8292029,78,"2"
"28701",0.0339,0.0235,0.2731,0.8415374,83,"2"
"28702",0.0362,0.0235,0.2561,0.8319027,83,"2"
"28703",0.0339,0.0216,0.2731,0.8534102,81,"2"
"28704",0.0362,0.0275,0.2984,0.8312366,79,"2"
"28705",0.0339,0.0235,0.3068,0.8577051,80,"2"
"28706",0.0384,0.0235,0.29,0.8500797,82,"2"
"28707",0.0362,0.0255,0.2984,0.842544,79,"2"
"28708",0.0384,0.0255,0.3111,0.8484848,80,"2"
"28709",0.0339,0.0255,0.2984,0.842544,80,"2"
"28710",0.0339,0.0275,0.3111,0.8375665,80,"2"
"28711",0.0362,0.0255,0.2942,0.8404754,79,"2"
"28712",0.0384,0.0293,0.2858,0.8140273,76,"2"
"28713",0.0384,0.0275,0.3279,0.8452448,72,"2"
"28714",0.043,0.0333,0.3572,0.8294494,70,"2"
"28715",0.0384,0.0275,0.2942,0.8290333,72,"2"
"28716",0.0384,0.0313,0.2689,0.7914724,73,"2"
"28717",0.0362,0.0255,0.2222,0.7941058,75,"2"
"28718",0.0295,0.0275,0.2008,0.7590889,76,"2"
"28719",0.0339,0.0235,0.2561,0.8319027,76,"2"
"28720",0.0698,0.0548,0.3394,0.7219685,28,"3"
"28721",0.0674,0.0528,0.3351,0.7277649,36,"3"
"28722",0.072,0.0586,0.331,0.6991786,34,"3"
"28723",0.0696,0.0567,0.3182,0.6975193,30,"3"
"28724",0.0673,0.0547,0.3141,0.7033623,14,"3"
"28725",0.0719,0.0546,0.3056,0.6968351,31,"3"
"28726",0.0672,0.0546,0.3099,0.7004115,36,"3"
"28727",0.0362,0.0293,0.2264,0.7708252,73,"2"
"28728",0.0362,0.0293,0.2392,0.7817505,73,"2"
"28729",0.0384,0.0275,0.2179,0.7758761,72,"2"
"28730",0.0339,0.0255,0.2008,0.7746354,72,"2"
"28731",0.0406,0.0275,0.2179,0.7758761,75,"2"
"28732",0.0362,0.0275,0.2264,0.7833793,76,"2"
"28733",0.0362,0.0275,0.2392,0.7937758,77,"2"
"28734",0.0384,0.0255,0.2392,0.8073291,76,"2"
"28735",0.043,0.0275,0.2392,0.7937758,75,"2"
"28736",0.0406,0.0255,0.2815,0.8338762,75,"2"
"28737",0.0384,0.0235,0.2646,0.8368622,77,"2"
"28738",0.0339,0.0235,0.2434,0.8239041,79,"2"
"28739",0.0317,0.0196,0.2008,0.8221416,78,"2"
"28740",0.0317,0.0235,0.1966,0.7864607,78,"2"
"28741",0.0362,0.0255,0.2137,0.7867893,79,"2"
"28742",0.0339,0.0216,0.2052,0.8095238,79,"2"
"28743",0.0339,0.0216,0.1966,0.8020165,79,"2"
"28744",0.0317,0.0216,0.1881,0.7939914,78,"2"
"28745",0.0362,0.0235,0.1838,0.7732754,77,"2"
"28746",0.0362,0.0235,0.2008,0.7904592,76,"2"
"28747",0.0362,0.0235,0.2137,0.801855,78,"2"
"28748",0.0339,0.0255,0.2222,0.7941058,78,"2"
"28749",0.0362,0.0275,0.2307,0.7869868,78,"2"
"28750",0.0384,0.0255,0.2434,0.8103384,79,"2"
"28751",0.0362,0.0235,0.2434,0.8239041,79,"2"
"28752",0.0362,0.0255,0.2477,0.8133236,80,"2"
"28753",0.0384,0.0255,0.2646,0.8241986,80,"2"
"28754",0.0362,0.0235,0.2731,0.8415374,80,"2"
"28755",0.0362,0.0255,0.2518,0.8160837,80,"2"
"28756",0.0339,0.0255,0.2264,0.7975387,78,"2"
"28757",0.0339,0.0255,0.2137,0.7867893,78,"2"
"28758",0.0317,0.0196,0.2307,0.8433879,79,"2"
"28759",0.0339,0.0275,0.2731,0.8170326,80,"2"
"28760",0.0362,0.0255,0.2942,0.8404754,80,"2"
"28761",0.0406,0.0255,0.3279,0.8556876,78,"2"
"28762",0.0362,0.0275,0.2774,0.819613,76,"2"
"28763",0.0362,0.0235,0.2561,0.8319027,75,"2"
"28764",0.0384,0.0293,0.2518,0.7915333,73,"2"
"28765",0.0384,0.0333,0.2731,0.7826371,71,"2"
"28766",0.0406,0.0313,0.2815,0.7998721,71,"2"
"28767",0.0384,0.0293,0.2561,0.7946741,74,"2"
"28768",0.0362,0.0275,0.2349,0.7903963,77,"2"
"28769",0.0339,0.0216,0.2392,0.8343558,79,"2"
"28770",0.0339,0.0235,0.2561,0.8319027,80,"2"
"28771",0.0339,0.0235,0.2731,0.8415374,80,"2"
"28772",0.0339,0.0255,0.2689,0.8267663,82,"2"
"28773",0.0317,0.0196,0.2434,0.8509506,83,"2"
"28774",0.0339,0.0216,0.2477,0.8395841,82,"2"
"28775",0.0339,0.0293,0.2731,0.8062169,80,"2"
"28776",0.0384,0.0275,0.3195,0.8414986,78,"2"
"28777",0.0384,0.0275,0.3068,0.8354771,76,"2"
"28778",0.0384,0.0255,0.2984,0.842544,76,"2"
"28779",0.0362,0.0255,0.2984,0.842544,79,"2"
"28780",0.0362,0.0275,0.3153,0.8395566,78,"2"
"28781",0.0362,0.0275,0.3111,0.8375665,77,"2"
"28782",0.0362,0.0353,0.29,0.7829696,78,"2"
"28783",0.0406,0.0275,0.2942,0.8290333,78,"2"
"28784",0.0339,0.0293,0.2984,0.8211779,76,"2"
"28785",0.0406,0.0275,0.3321,0.8470523,73,"2"
"28786",0.0406,0.0313,0.3488,0.8353065,70,"2"
"28787",0.0384,0.0255,0.3027,0.8446069,74,"2"
"28788",0.0384,0.0293,0.2477,0.7884477,75,"2"
"28789",0.0317,0.0216,0.2008,0.8057554,77,"2"
"28790",0.0317,0.0275,0.2434,0.7969731,77,"2"
"28791",0.0362,0.0293,0.2646,0.8006125,76,"2"
"28792",0.0339,0.0216,0.2646,0.8490566,74,"2"
"28793",0.0651,0.0507,0.348,0.7456734,42,"3"
"28794",0.0696,0.0547,0.3353,0.7194872,47,"3"
"28795",0.072,0.0547,0.3268,0.7132372,36,"3"
"28796",0.0719,0.0585,0.3098,0.6823242,33,"3"
"28797",0.0719,0.0566,0.3056,0.6874655,41,"3"
"28798",0.0694,0.0545,0.2928,0.6861503,44,"3"
"28799",0.0384,0.0293,0.29,0.8164735,75,"2"
"28800",0.0406,0.0255,0.2434,0.8103384,75,"2"
"28801",0.0362,0.0235,0.2307,0.8151062,74,"2"
"28802",0.0406,0.0275,0.2264,0.7833793,74,"2"
"28803",0.0384,0.0275,0.2052,0.7636442,73,"2"
"28804",0.0362,0.0293,0.2179,0.762945,73,"2"
"28805",0.0406,0.0275,0.2264,0.7833793,76,"2"
"28806",0.0339,0.0255,0.2392,0.8073291,77,"2"
"28807",0.0384,0.0235,0.2392,0.8210887,78,"2"
"28808",0.0406,0.0255,0.2434,0.8103384,77,"2"
"28809",0.0452,0.0275,0.2518,0.8030791,74,"2"
"28810",0.0384,0.0275,0.2731,0.8170326,73,"2"
"28811",0.0362,0.0255,0.2392,0.8073291,76,"2"
"28812",0.0317,0.0235,0.2392,0.8210887,78,"2"
"28813",0.0317,0.0177,0.2137,0.8470182,77,"2"
"28814",0.0362,0.0235,0.2264,0.8119248,78,"2"
"28815",0.0339,0.0235,0.2222,0.8087098,78,"2"
"28816",0.0339,0.0216,0.2094,0.812987,79,"2"
"28817",0.0362,0.0235,0.2052,0.7944906,79,"2"
"28818",0.0317,0.0196,0.1838,0.8072763,79,"2"
"28819",0.0384,0.0235,0.1966,0.7864607,78,"2"
"28820",0.0362,0.0275,0.2264,0.7833793,77,"2"
"28821",0.0384,0.0293,0.2349,0.7781983,77,"2"
"28822",0.0317,0.0235,0.2094,0.7981967,78,"2"
"28823",0.0362,0.0293,0.2222,0.766998,78,"2"
"28824",0.0362,0.0235,0.2264,0.8119248,79,"2"
"28825",0.0362,0.0235,0.2392,0.8210887,78,"2"
"28826",0.0339,0.0255,0.2477,0.8133236,78,"2"
"28827",0.0362,0.0255,0.2603,0.8215535,79,"2"
"28828",0.0384,0.0235,0.29,0.8500797,80,"2"
"28829",0.0362,0.0255,0.2942,0.8404754,77,"2"
"28830",0.0362,0.0275,0.2561,0.8060649,75,"2"
"28831",0.0339,0.0255,0.2137,0.7867893,74,"2"
"28832",0.0339,0.0235,0.2264,0.8119248,75,"2"
"28833",0.0362,0.0275,0.2603,0.8088951,78,"2"
"28834",0.0362,0.0275,0.2858,0.8244494,79,"2"
"28835",0.0362,0.0275,0.3068,0.8354771,77,"2"
"28836",0.0384,0.0275,0.2984,0.8312366,75,"2"
"28837",0.0362,0.0255,0.2646,0.8241986,77,"2"
"28838",0.0362,0.0275,0.2434,0.7969731,77,"2"
"28839",0.0362,0.0275,0.2646,0.8117083,76,"2"
"28840",0.0384,0.0293,0.2774,0.8089338,74,"2"
"28841",0.0362,0.0235,0.2518,0.8292772,73,"2"
"28842",0.0339,0.0275,0.2307,0.7869868,75,"2"
"28843",0.0317,0.0255,0.2349,0.8041475,78,"2"
"28844",0.0317,0.0235,0.2434,0.8239041,81,"2"
"28845",0.0339,0.0255,0.2774,0.8316276,81,"2"
"28846",0.0339,0.0235,0.2731,0.8415374,80,"2"
"28847",0.0339,0.0235,0.2392,0.8210887,79,"2"
"28848",0.0362,0.0255,0.2518,0.8160837,78,"2"
"28849",0.0384,0.0235,0.2774,0.8438019,78,"2"
"28850",0.0362,0.0255,0.2858,0.8361709,77,"2"
"28851",0.0384,0.0255,0.2942,0.8404754,75,"2"
"28852",0.0384,0.0235,0.2984,0.8539919,73,"2"
"28853",0.0362,0.0255,0.3111,0.8484848,78,"2"
"28854",0.0384,0.0275,0.3237,0.8433941,76,"2"
"28855",0.0362,0.0293,0.3027,0.823494,74,"2"
"28856",0.0406,0.0275,0.3027,0.8334343,76,"2"
"28857",0.0339,0.0255,0.2984,0.842544,78,"2"
"28858",0.0362,0.0275,0.3279,0.8452448,79,"2"
"28859",0.0384,0.0293,0.3237,0.8339943,78,"2"
"28860",0.0406,0.0313,0.3279,0.8257238,76,"2"
"28861",0.0406,0.0275,0.2984,0.8312366,77,"2"
"28862",0.0339,0.0293,0.2392,0.7817505,78,"2"
"28863",0.0317,0.0255,0.2307,0.8009368,79,"2"
"28864",0.0339,0.0275,0.2603,0.8088951,80,"2"
"28865",0.0362,0.0235,0.2689,0.8392613,80,"2"
"28866",0.0339,0.0216,0.2434,0.8369811,79,"2"
"28867",0.065,0.0506,0.3608,0.7540107,37,"3"
"28868",0.0673,0.0526,0.3482,0.737525,30,"3"
"28869",0.0719,0.0566,0.3269,0.704824,38,"3"
"28870",0.0718,0.0545,0.3142,0.7043667,22,"3"
"28871",0.0718,0.0545,0.3099,0.7008782,32,"3"
"28872",0.0339,0.0275,0.2307,0.7869868,78,"2"
"28873",0.0362,0.0275,0.2307,0.7869868,77,"2"
"28874",0.0384,0.0275,0.2561,0.8060649,77,"2"
"28875",0.0384,0.0255,0.2477,0.8133236,76,"2"
"28876",0.0362,0.0255,0.2434,0.8103384,76,"2"
"28877",0.0317,0.0255,0.2349,0.8041475,75,"2"
"28878",0.0384,0.0275,0.2264,0.7833793,75,"2"
"28879",0.0339,0.0235,0.2222,0.8087098,75,"2"
"28880",0.0384,0.0275,0.2392,0.7937758,78,"2"
"28881",0.0339,0.0235,0.2434,0.8239041,79,"2"
"28882",0.0362,0.0216,0.2307,0.8287753,80,"2"
"28883",0.0339,0.0216,0.2392,0.8343558,77,"2"
"28884",0.043,0.0313,0.2264,0.7570819,73,"2"
"28885",0.0362,0.0255,0.2264,0.7975387,72,"2"
"28886",0.0406,0.0275,0.2222,0.7797357,73,"2"
"28887",0.0362,0.0255,0.2392,0.8073291,76,"2"
"28888",0.0339,0.0235,0.2179,0.8053024,76,"2"
"28889",0.0339,0.0235,0.2222,0.8087098,77,"2"
"28890",0.0317,0.0216,0.2264,0.8258065,78,"2"
"28891",0.0317,0.0196,0.2094,0.828821,79,"2"
"28892",0.0317,0.0216,0.1923,0.7980365,80,"2"
"28893",0.0317,0.0196,0.1923,0.8150071,80,"2"
"28894",0.0339,0.0255,0.2008,0.7746354,80,"2"
"28895",0.0362,0.0275,0.2307,0.7869868,80,"2"
"28896",0.0384,0.0275,0.2264,0.7833793,76,"2"
"28897",0.0295,0.0235,0.1923,0.7822057,77,"2"
"28898",0.0362,0.0255,0.2052,0.7789337,78,"2"
"28899",0.0339,0.0255,0.2137,0.7867893,78,"2"
"28900",0.0384,0.0255,0.2477,0.8133236,78,"2"
"28901",0.0362,0.0293,0.2603,0.7976519,77,"2"
"28902",0.0339,0.0235,0.2774,0.8438019,79,"2"
"28903",0.0384,0.0255,0.3111,0.8484848,80,"2"
"28904",0.0384,0.0275,0.3237,0.8433941,74,"2"
"28905",0.0362,0.0275,0.2858,0.8244494,72,"2"
"28906",0.0362,0.0275,0.2349,0.7903963,70,"2"
"28907",0.0362,0.0235,0.2349,0.8181115,72,"2"
"28908",0.0362,0.0255,0.2603,0.8215535,75,"2"
"28909",0.0406,0.0275,0.2858,0.8244494,77,"2"
"28910",0.0406,0.0293,0.3068,0.8256471,76,"2"
"28911",0.0384,0.0275,0.3027,0.8334343,73,"2"
"28912",0.0362,0.0235,0.2646,0.8368622,81,"2"
"28913",0.0362,0.0235,0.2477,0.8266962,82,"2"
"28914",0.0362,0.0275,0.2689,0.8144399,81,"2"
"28915",0.0384,0.0275,0.2984,0.8312366,77,"2"
"28916",0.0384,0.0293,0.2984,0.8211779,73,"2"
"28917",0.0384,0.0313,0.2518,0.7788767,73,"2"
"28918",0.0317,0.0255,0.2222,0.7941058,77,"2"
"28919",0.0317,0.0235,0.2392,0.8210887,82,"2"
"28920",0.0339,0.0255,0.2646,0.8241986,78,"2"
"28921",0.0339,0.0255,0.2646,0.8241986,75,"2"
"28922",0.0362,0.0275,0.2392,0.7937758,73,"2"
"28923",0.0339,0.0235,0.2264,0.8119248,74,"2"
"28924",0.0362,0.0235,0.2434,0.8239041,77,"2"
"28925",0.0339,0.0275,0.2646,0.8117083,79,"2"
"28926",0.0362,0.0275,0.3027,0.8334343,77,"2"
"28927",0.0362,0.0255,0.3195,0.8521739,74,"2"
"28928",0.0384,0.0255,0.3195,0.8521739,76,"2"
"28929",0.0406,0.0293,0.3153,0.8299478,74,"2"
"28930",0.0339,0.0313,0.2942,0.8076805,72,"2"
"28931",0.0362,0.0275,0.3027,0.8334343,75,"2"
"28932",0.0384,0.0275,0.3153,0.8395566,79,"2"
"28933",0.0384,0.0293,0.3153,0.8299478,83,"2"
"28934",0.0384,0.0293,0.3111,0.8278496,83,"2"
"28935",0.0384,0.0333,0.3279,0.8156146,82,"2"
"28936",0.0384,0.0313,0.3068,0.8148477,74,"2"
"28937",0.0362,0.0313,0.2646,0.788442,75,"2"
"28938",0.0339,0.0313,0.2349,0.7648385,76,"2"
"28939",0.0362,0.0293,0.2518,0.7915333,77,"2"
"28940",0.0317,0.0255,0.2392,0.8073291,78,"2"
"28941",0.0339,0.0275,0.2307,0.7869868,78,"2"
"28942",0.0317,0.0216,0.2179,0.8196242,78,"2"
"28943",0.0695,0.0505,0.3568,0.7520255,36,"3"
"28944",0.0672,0.0525,0.3484,0.7380893,34,"3"
"28945",0.0671,0.0525,0.3314,0.7264913,37,"3"
"28946",0.0693,0.0524,0.3229,0.7207567,27,"3"
"28947",0.0717,0.0544,0.3272,0.7148847,22,"3"
"28948",0.0384,0.0255,0.2774,0.8316276,82,"2"
"28949",0.0362,0.0235,0.2434,0.8239041,81,"2"
"28950",0.0362,0.0255,0.2307,0.8009368,74,"2"
"28951",0.0384,0.0255,0.2434,0.8103384,78,"2"
"28952",0.0384,0.0255,0.2392,0.8073291,77,"2"
"28953",0.0362,0.0255,0.2349,0.8041475,77,"2"
"28954",0.0384,0.0293,0.2264,0.7708252,77,"2"
"28955",0.0339,0.0255,0.2264,0.7975387,78,"2"
"28956",0.0384,0.0255,0.2137,0.7867893,76,"2"
"28957",0.0384,0.0235,0.2264,0.8119248,73,"2"
"28958",0.0339,0.0275,0.2179,0.7758761,71,"2"
"28959",0.0384,0.0275,0.2477,0.8001453,71,"2"
"28960",0.0362,0.0275,0.2307,0.7869868,73,"2"
"28961",0.0384,0.0216,0.2179,0.8196242,74,"2"
"28962",0.0362,0.0235,0.2137,0.801855,73,"2"
"28963",0.0406,0.0275,0.2094,0.7678345,73,"2"
"28964",0.0317,0.0235,0.1881,0.7778828,73,"2"
"28965",0.0384,0.0235,0.1838,0.7732754,76,"2"
"28966",0.0384,0.0235,0.2094,0.7981967,78,"2"
"28967",0.0339,0.0235,0.1966,0.7864607,83,"2"
"28968",0.0339,0.0216,0.1838,0.7896787,78,"2"
"28969",0.0339,0.0235,0.2052,0.7944906,75,"2"
"28970",0.0317,0.0196,0.2094,0.828821,78,"2"
"28971",0.0295,0.0216,0.2008,0.8057554,85,"2"
"28972",0.0317,0.0216,0.2222,0.8228056,87,"2"
"28973",0.0384,0.0293,0.2603,0.7976519,81,"2"
"28974",0.0384,0.0255,0.2561,0.818892,74,"2"
"28975",0.0339,0.0255,0.2264,0.7975387,83,"2"
"28976",0.0317,0.0235,0.1923,0.7822057,77,"2"
"28977",0.0317,0.0275,0.1966,0.7545739,73,"2"
"28978",0.0384,0.0275,0.2349,0.7903963,75,"2"
"28979",0.0362,0.0235,0.2477,0.8266962,81,"2"
"28980",0.0339,0.0275,0.2731,0.8170326,83,"2"
"28981",0.0406,0.0275,0.3068,0.8354771,79,"2"
"28982",0.0406,0.0293,0.3111,0.8278496,73,"2"
"28983",0.0362,0.0275,0.3195,0.8414986,80,"2"
"28984",0.043,0.0275,0.3447,0.85223,76,"2"
"28985",0.0339,0.0216,0.2603,0.8467542,76,"2"
"28986",0.0384,0.0275,0.2603,0.8088951,83,"2"
"28987",0.0317,0.0235,0.2518,0.8292772,86,"2"
"28988",0.043,0.0235,0.2984,0.8539919,79,"2"
"28989",0.0362,0.0293,0.3068,0.8256471,70,"2"
"28990",0.0406,0.0293,0.2984,0.8211779,66,"2"
"28991",0.0339,0.0235,0.2561,0.8319027,80,"2"
"28992",0.0362,0.0235,0.2518,0.8292772,80,"2"
"28993",0.0384,0.0275,0.2815,0.8220065,76,"2"
"28994",0.0384,0.0313,0.3068,0.8148477,70,"2"
"28995",0.0406,0.0313,0.2942,0.8076805,70,"2"
"28996",0.0384,0.0275,0.2307,0.7869868,75,"2"
"28997",0.0317,0.0255,0.2094,0.7828863,78,"2"
"28998",0.0339,0.0255,0.2434,0.8103384,77,"2"
"28999",0.0339,0.0255,0.2477,0.8133236,80,"2"
"29000",0.0339,0.0235,0.2307,0.8151062,80,"2"
"29001",0.0339,0.0255,0.2264,0.7975387,79,"2"
"29002",0.0339,0.0235,0.2307,0.8151062,78,"2"
"29003",0.0362,0.0255,0.2603,0.8215535,78,"2"
"29004",0.0384,0.0255,0.2731,0.8292029,77,"2"
"29005",0.0362,0.0275,0.2942,0.8290333,76,"2"
"29006",0.0362,0.0255,0.3195,0.8521739,76,"2"
"29007",0.0406,0.0255,0.3195,0.8521739,74,"2"
"29008",0.0406,0.0275,0.3111,0.8375665,76,"2"
"29009",0.0362,0.0275,0.29,0.8267717,78,"2"
"29010",0.0362,0.0293,0.2984,0.8211779,78,"2"
"29011",0.0406,0.0275,0.3068,0.8354771,76,"2"
"29012",0.0384,0.0255,0.3027,0.8446069,75,"2"
"29013",0.0384,0.0275,0.3068,0.8354771,75,"2"
"29014",0.0384,0.0293,0.3153,0.8299478,76,"2"
"29015",0.0384,0.0313,0.3195,0.8215507,77,"2"
"29016",0.0384,0.0313,0.2942,0.8076805,78,"2"
"29017",0.0362,0.0293,0.2477,0.7884477,79,"2"
"29018",0.0317,0.0275,0.2264,0.7833793,77,"2"
"29019",0.0339,0.0235,0.2392,0.8210887,75,"2"
"29020",0.0339,0.0255,0.2264,0.7975387,75,"2"
"29021",0.0339,0.0216,0.2307,0.8287753,76,"2"
"29022",0.0671,0.0505,0.3314,0.7355329,45,"3"
"29023",0.0625,0.0485,0.3314,0.7446696,42,"3"
"29024",0.0625,0.0524,0.3272,0.7239199,38,"3"
"29025",0.0693,0.0544,0.3272,0.7148847,28,"3"
"29026",0.0384,0.0235,0.2689,0.8392613,79,"2"
"29027",0.0406,0.0255,0.2774,0.8316276,78,"2"
"29028",0.0384,0.0293,0.2774,0.8089338,79,"2"
"29029",0.0384,0.0275,0.2477,0.8001453,78,"2"
"29030",0.0384,0.0275,0.2518,0.8030791,76,"2"
"29031",0.0362,0.0275,0.2603,0.8088951,73,"2"
"29032",0.0384,0.0275,0.2689,0.8144399,74,"2"
"29033",0.0362,0.0255,0.2392,0.8073291,75,"2"
"29034",0.0339,0.0235,0.2008,0.7904592,77,"2"
"29035",0.0317,0.0216,0.1667,0.7705789,79,"2"
"29036",0.0317,0.0235,0.1795,0.7684729,79,"2"
"29037",0.0384,0.0255,0.2094,0.7828863,78,"2"
"29038",0.0362,0.0235,0.2349,0.8181115,77,"2"
"29039",0.0406,0.0293,0.2349,0.7781983,73,"2"
"29040",0.0384,0.0293,0.2349,0.7781983,74,"2"
"29041",0.0384,0.0235,0.2137,0.801855,75,"2"
"29042",0.0339,0.0275,0.2008,0.7590889,75,"2"
"29043",0.0406,0.0255,0.1966,0.7703737,74,"2"
"29044",0.0339,0.0196,0.1881,0.8112662,75,"2"
"29045",0.0384,0.0255,0.2052,0.7789337,77,"2"
"29046",0.0339,0.0235,0.2094,0.7981967,79,"2"
"29047",0.0362,0.0216,0.1881,0.7939914,77,"2"
"29048",0.0317,0.0235,0.1838,0.7732754,77,"2"
"29049",0.0339,0.0235,0.2052,0.7944906,78,"2"
"29050",0.0362,0.0196,0.2222,0.8378825,78,"2"
"29051",0.0317,0.0196,0.2222,0.8378825,78,"2"
"29052",0.0384,0.0216,0.2349,0.8315789,77,"2"
"29053",0.0384,0.0293,0.2561,0.7946741,75,"2"
"29054",0.0362,0.0275,0.2561,0.8060649,73,"2"
"29055",0.0339,0.0235,0.2179,0.8053024,82,"2"
"29056",0.0295,0.0216,0.1881,0.7939914,79,"2"
"29057",0.0339,0.0235,0.2008,0.7904592,76,"2"
"29058",0.0339,0.0235,0.2518,0.8292772,76,"2"
"29059",0.0362,0.0275,0.2518,0.8030791,80,"2"
"29060",0.0362,0.0275,0.2689,0.8144399,80,"2"
"29061",0.0406,0.0275,0.3068,0.8354771,77,"2"
"29062",0.0384,0.0333,0.3111,0.8066202,74,"2"
"29063",0.0384,0.0255,0.3195,0.8521739,79,"2"
"29064",0.043,0.0293,0.3153,0.8299478,74,"2"
"29065",0.0406,0.0235,0.2731,0.8415374,74,"2"
"29066",0.0339,0.0235,0.2392,0.8210887,80,"2"
"29067",0.0295,0.0235,0.2477,0.8266962,83,"2"
"29068",0.0406,0.0235,0.2815,0.8459016,78,"2"
"29069",0.0362,0.0275,0.2942,0.8290333,71,"2"
"29070",0.043,0.0313,0.3027,0.8125749,67,"2"
"29071",0.0362,0.0235,0.2434,0.8239041,79,"2"
"29072",0.0317,0.0255,0.2561,0.818892,80,"2"
"29073",0.0384,0.0275,0.2774,0.819613,77,"2"
"29074",0.0384,0.0293,0.3027,0.823494,72,"2"
"29075",0.0384,0.0293,0.2984,0.8211779,72,"2"
"29076",0.0362,0.0235,0.2137,0.801855,76,"2"
"29077",0.0317,0.0293,0.2264,0.7708252,79,"2"
"29078",0.0384,0.0255,0.2561,0.818892,77,"2"
"29079",0.0317,0.0255,0.2307,0.8009368,78,"2"
"29080",0.0317,0.0216,0.2008,0.8057554,78,"2"
"29081",0.0317,0.0255,0.2349,0.8041475,78,"2"
"29082",0.0362,0.0255,0.2392,0.8073291,78,"2"
"29083",0.0339,0.0255,0.2477,0.8133236,78,"2"
"29084",0.0384,0.0255,0.2774,0.8316276,78,"2"
"29085",0.0384,0.0275,0.2984,0.8312366,78,"2"
"29086",0.0406,0.0275,0.3111,0.8375665,78,"2"
"29087",0.0406,0.0275,0.3111,0.8375665,76,"2"
"29088",0.0384,0.0293,0.3153,0.8299478,77,"2"
"29089",0.0384,0.0275,0.3068,0.8354771,78,"2"
"29090",0.0384,0.0313,0.29,0.8051665,78,"2"
"29091",0.0406,0.0293,0.3027,0.823494,75,"2"
"29092",0.0406,0.0275,0.3195,0.8414986,74,"2"
"29093",0.0384,0.0275,0.3195,0.8414986,74,"2"
"29094",0.0406,0.0293,0.3195,0.8319954,75,"2"
"29095",0.0362,0.0275,0.3237,0.8433941,74,"2"
"29096",0.0406,0.0293,0.3195,0.8319954,75,"2"
"29097",0.0384,0.0255,0.2646,0.8241986,77,"2"
"29098",0.0362,0.0275,0.2349,0.7903963,77,"2"
"29099",0.0384,0.0275,0.2561,0.8060649,76,"2"
"29100",0.0339,0.0255,0.2179,0.7904684,77,"2"
"29101",0.0339,0.0216,0.2052,0.8095238,80,"2"
"29102",0.0339,0.0235,0.2392,0.8210887,82,"2"
"29103",0.0647,0.0503,0.3358,0.7394457,41,"3"
"29104",0.0624,0.0523,0.3316,0.7275332,35,"3"
"29105",0.0406,0.0293,0.2774,0.8089338,74,"2"
"29106",0.0384,0.0255,0.2731,0.8292029,76,"2"
"29107",0.0384,0.0235,0.2774,0.8438019,79,"2"
"29108",0.043,0.0275,0.2815,0.8220065,78,"2"
"29109",0.0452,0.0293,0.29,0.8164735,74,"2"
"29110",0.0406,0.0235,0.2774,0.8438019,75,"2"
"29111",0.0384,0.0255,0.2561,0.818892,79,"2"
"29112",0.0384,0.0293,0.2561,0.7946741,72,"2"
"29113",0.0384,0.0275,0.2731,0.8170326,73,"2"
"29114",0.0362,0.0235,0.2392,0.8210887,76,"2"
"29115",0.0295,0.0216,0.1795,0.7851815,78,"2"
"29116",0.0317,0.0177,0.1752,0.8164852,79,"2"
"29117",0.0362,0.0235,0.2052,0.7944906,80,"2"
"29118",0.0362,0.0293,0.2137,0.7588477,79,"2"
"29119",0.0339,0.0275,0.2222,0.7797357,79,"2"
"29120",0.0406,0.0293,0.2518,0.7915333,74,"2"
"29121",0.0406,0.0293,0.2518,0.7915333,75,"2"
"29122",0.0384,0.0275,0.2222,0.7797357,76,"2"
"29123",0.0384,0.0255,0.2179,0.7904684,76,"2"
"29124",0.0362,0.0235,0.2094,0.7981967,75,"2"
"29125",0.0317,0.0255,0.1966,0.7703737,76,"2"
"29126",0.0362,0.0216,0.2094,0.812987,78,"2"
"29127",0.0317,0.0196,0.1966,0.8186864,81,"2"
"29128",0.0362,0.0235,0.1923,0.7822057,73,"2"
"29129",0.0317,0.0235,0.2008,0.7904592,78,"2"
"29130",0.0339,0.0216,0.2264,0.8258065,83,"2"
"29131",0.0384,0.0235,0.2603,0.8343904,81,"2"
"29132",0.0384,0.0216,0.2646,0.8490566,74,"2"
"29133",0.0384,0.0255,0.2477,0.8133236,70,"2"
"29134",0.0362,0.0293,0.2264,0.7708252,72,"2"
"29135",0.0317,0.0255,0.2008,0.7746354,75,"2"
"29136",0.0295,0.0216,0.171,0.7757009,81,"2"
"29137",0.0317,0.0216,0.1795,0.7851815,80,"2"
"29138",0.0339,0.0235,0.2137,0.801855,79,"2"
"29139",0.0362,0.0235,0.2477,0.8266962,78,"2"
"29140",0.0384,0.0293,0.2646,0.8006125,78,"2"
"29141",0.0406,0.0255,0.2815,0.8338762,77,"2"
"29142",0.0406,0.0293,0.3111,0.8278496,76,"2"
